phi_i theta_i phi_o theta_o brdf
75.0 -180.0 15.0 0.0 0.01943
75.0 -180.0 16.0 0.0 0.02072
75.0 -180.0 17.0 0.0 0.02169
75.0 -180.0 18.0 0.0 0.0231
75.0 -180.0 19.0 0.0 0.02433
75.0 -180.0 20.0 0.0 0.02527
75.0 -180.0 21.0 0.0 0.02644
75.0 -180.0 22.0 0.0 0.02815
75.0 -180.0 23.0 0.0 0.02981
75.0 -180.0 24.0 0.0 0.03173
75.0 -180.0 25.0 0.0 0.03333
75.0 -180.0 26.0 0.0 0.03607
75.0 -180.0 27.0 0.0 0.03772
75.0 -180.0 28.0 0.0 0.04017
75.0 -180.0 29.0 0.0 0.04345
75.0 -180.0 30.0 0.0 0.04622
75.0 -180.0 31.0 0.0 0.04875
75.0 -180.0 32.0 0.0 0.05188
75.0 -180.0 33.0 0.0 0.05557
75.0 -180.0 34.0 0.0 0.05982
75.0 -180.0 35.0 0.0 0.06248
75.0 -180.0 36.0 0.0 0.06944
75.0 -180.0 37.0 0.0 0.07358
75.0 -180.0 38.0 0.0 0.07851
75.0 -180.0 39.0 0.0 0.08539
75.0 -180.0 40.0 0.0 0.09225
75.0 -180.0 41.0 0.0 0.1003
75.0 -180.0 42.0 0.0 0.1084
75.0 -180.0 43.0 0.0 0.1166
75.0 -180.0 44.0 0.0 0.1293
75.0 -180.0 45.0 0.0 0.139
75.0 -180.0 46.0 0.0 0.1506
