satellite_name,norad_cat_id,observation_time_utc,observation_time_uncertainty_sec,apparent_magnitude,apparent_magnitude_uncertainty,observer_latitude_deg,observer_longitude_deg,observer_altitude_m,limiting_magnitude,instrument,observing_mode,observing_filter,observer_orcid,satellite_right_ascension_deg,satellite_declination_deg,sigma_2_ra,sigma_ra_sigma_dec,sigma_2_dec,range_to_satellite_km,range_to_satellite_uncertainty_km,range_rate_of_satellite_km_per_sec,range_rate_of_satellite_uncertainty_km_per_sec,comments,data_archive_link,mpc_code,sat_ra_deg_satchecker,sat_dec_deg_satchecker,range_to_sat_km_satchecker,range_rate_sat_km_s_satchecker,ddec_deg_s_satchecker,dra_cosdec_deg_s_satchecker,phase_angle_deg_satchecker,alt_deg_satchecker,az_deg_satchecker,illuminated,international_designator,generation
STARLINK-30090,56293,2023-08-14T00:20:14.000Z,0.3,6.11,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,17.5604726,32.7715568,574.527712,1.0083576,-0.1356991,0.7029306,70.3561077,77.0553533,143.0791266,True,2023-056H,v2 mini
STARLINK-30103,56290,2023-08-14T00:21:21.000Z,0.3,5.61,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,348.8382454,33.6621089,588.295837,-1.765009,0.0636102,0.6818388,54.1512351,71.7315516,244.0335404,True,2023-056E,v2 mini
STARLINK-30103,56290,2023-08-14T00:21:36.000Z,0.3,5.78,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,1.631929,33.9753223,570.718664,-0.5602809,-0.0249154,0.7251634,60.8791688,78.9920685,212.2677971,True,2023-056E,v2 mini
STARLINK-30103,56290,2023-08-14T00:21:41.000Z,0.3,5.91,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,6.0107099,33.7710667,568.963912,-0.1409724,-0.0567645,0.727663,63.3345114,80.0270012,193.0843488,True,2023-056E,v2 mini
STARLINK-30103,56290,2023-08-14T00:21:45.000Z,0.3,6.03,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,9.5024333,33.4936815,569.073687,0.1958268,-0.0817839,0.7250084,65.3473796,79.9549263,176.3085863,True,2023-056E,v2 mini
STARLINK-30103,56290,2023-08-14T00:21:50.000Z,0.3,6.12,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,13.8144025,33.0094375,571.101628,0.6145966,-0.1115209,0.7160357,67.9017696,78.7668492,157.6747074,True,2023-056E,v2 mini
STARLINK-30103,56290,2023-08-14T00:21:54.000Z,0.3,6.24,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,17.1952557,32.5187777,574.222609,0.9449914,-0.1334488,0.7046431,69.9592653,77.1645515,146.2051081,True,2023-056E,v2 mini
STARLINK-30107,56287,2023-08-14T00:23:16.000Z,0.3,5.73,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,1.6662658,33.6255003,571.540307,-0.5891309,-0.0262635,0.7238653,60.6453119,78.5338376,212.866638,True,2023-056B,v2 mini
STARLINK-30107,56287,2023-08-14T00:23:21.000Z,0.3,5.9,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,6.0202615,33.4156511,569.639388,-0.1705314,-0.0576579,0.7266837,63.0998191,79.6087569,194.5461131,True,2023-056B,v2 mini
STARLINK-30107,56287,2023-08-14T00:23:26.000Z,0.3,6.03,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,10.3575753,33.0500064,569.838126,0.2499527,-0.088373,0.7231039,65.6215027,79.4866848,174.4556356,True,2023-056B,v2 mini
STARLINK-30107,56287,2023-08-14T00:23:31.000Z,0.3,6.14,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,14.6333114,32.5347966,572.134308,0.6676781,-0.1172954,0.7133328,68.1837172,78.2077038,156.8890109,True,2023-056B,v2 mini
STARLINK-30107,56287,2023-08-14T00:23:34.000Z,0.3,6.26,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,17.1519503,32.1584452,574.509297,0.9151125,-0.1333813,0.7047065,69.7294625,77.0252579,148.4972948,True,2023-056B,v2 mini
STARLINK-30094,56305,2023-08-14T01:07:13.000Z,0.3,6.46,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,17.5329891,15.0202492,633.638539,0.5484628,-0.1454205,0.638036,61.4202418,61.4094531,185.2448161,True,2023-056V,v2 mini
STARLINK-30094,56305,2023-08-14T01:07:19.000Z,0.3,6.51,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,21.4544903,14.1143825,638.2752,0.9954462,-0.1560958,0.6261932,64.4699267,60.5656881,177.4343129,True,2023-056V,v2 mini
STARLINK-30094,56305,2023-08-14T01:07:24.000Z,0.3,6.55,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,24.6444196,13.3157408,644.164714,1.358686,-0.1630323,0.6128342,67.0021725,59.5424763,171.3986197,True,2023-056V,v2 mini
STARLINK-30094,56305,2023-08-14T01:07:28.000Z,0.3,6.66,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,27.1347738,12.6547053,650.167263,1.6412432,-0.1672626,0.6001678,69.0086632,58.5487268,166.9386375,True,2023-056V,v2 mini
STARLINK-30094,56305,2023-08-14T01:07:33.000Z,0.3,6.82,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,30.1605391,11.8084311,659.232388,1.982436,-0.1709286,0.5822624,71.4787714,57.1306076,161.8503789,True,2023-056V,v2 mini
STARLINK-30094,56305,2023-08-14T01:07:39.000Z,0.3,7.09,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,33.6513672,10.7751542,672.306827,2.3718427,-0.1730823,0.5583928,74.3686517,55.2360729,156.4479491,True,2023-056V,v2 mini
STARLINK-30094,56305,2023-08-14T01:07:44.000Z,0.3,7.11,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,36.4358351,9.9088307,684.938913,2.6780886,-0.1731861,0.5370901,76.7014582,53.5489108,152.4942144,True,2023-056V,v2 mini
STARLINK-30094,56305,2023-08-14T01:07:49.000Z,0.3,7.18,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,39.1027603,9.0454163,699.058761,2.9668456,-0.171955,0.514992,78.9562034,51.8035907,148.9900935,True,2023-056V,v2 mini
STARLINK-30094,56305,2023-08-14T01:07:54.000Z,0.3,7.26,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,41.6503939,8.1910782,714.57769,3.2377369,-0.1695962,0.4925062,81.1264826,50.030929,145.8855262,True,2023-056V,v2 mini
STARLINK-30094,56305,2023-08-14T01:07:56.000Z,0.3,7.28,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,42.6360467,7.8530562,721.157119,3.3410827,-0.1683839,0.4834837,81.9699534,49.3198758,144.7444751,True,2023-056V,v2 mini
STARLINK-30097,56303,2023-08-15T00:36:31.000Z,0.3,6.03,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,18.1543495,10.8569953,620.025079,1.4873948,-0.1682533,0.6365647,59.2629873,57.0757703,171.4317676,True,2023-056T,v2 mini
STARLINK-30097,56303,2023-08-15T00:36:34.000Z,0.3,6.1,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,20.0813561,10.348335,624.820818,1.7088654,-0.1707075,0.6259441,60.7983088,56.3244213,168.155077,True,2023-056T,v2 mini
STARLINK-30097,56303,2023-08-15T00:36:41.000Z,0.3,6.16,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,24.4297145,9.1403306,638.534181,2.2038244,-0.1738186,0.5977188,64.3277025,54.3088109,161.2273702,True,2023-056T,v2 mini
STARLINK-30097,56303,2023-08-15T00:36:46.000Z,0.3,6.38,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,27.3971986,8.2701066,650.392429,2.5364031,-0.173984,0.575313,66.7825009,52.703509,156.8853503,True,2023-056T,v2 mini
STARLINK-30097,56303,2023-08-15T00:36:51.000Z,0.3,6.48,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,30.2417389,7.4028606,663.866744,2.8500502,-0.1726648,0.5516816,69.1663884,51.0104761,153.014986,True,2023-056T,v2 mini
STARLINK-30097,56303,2023-08-15T00:36:56.000Z,0.3,6.69,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,32.9596745,6.54545,678.860457,3.1440881,-0.1700927,0.5273437,71.4690137,49.266881,149.5737703,True,2023-056T,v2 mini
STARLINK-30097,56303,2023-08-15T00:37:01.000Z,0.3,7.0,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,35.5497492,5.7035498,695.274737,3.4183314,-0.1665058,0.5027542,73.6830236,47.5030431,146.5154767,True,2023-056T,v2 mini
STARLINK-30097,56303,2023-08-15T00:37:06.000Z,0.3,7.21,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,38.01278,4.8816419,713.011297,3.6730102,-0.1621329,0.4782949,75.8037687,45.742837,143.7945962,True,2023-056T,v2 mini
STARLINK-30097,56303,2023-08-15T00:37:11.000Z,0.3,7.29,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,40.351136,4.0831273,731.973432,3.9086711,-0.1571842,0.4542746,77.8288091,44.0045492,141.3689239,True,2023-056T,v2 mini
STARLINK-30097,56303,2023-08-15T00:37:16.000Z,0.3,7.33,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,42.5684329,3.310417,752.067773,4.1261012,-0.1518446,0.4309323,79.7575759,42.3017119,139.2005549,True,2023-056T,v2 mini
STARLINK-30097,56303,2023-08-15T00:37:20.000Z,0.3,7.37,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,44.258167,2.7118835,768.898865,4.2875593,-0.1473979,0.4128663,81.2318876,40.9715201,137.6285297,True,2023-056T,v2 mini
STARLINK-30111,56302,2023-08-15T00:52:27.000Z,0.3,6.56,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,18.0416668,12.1958885,646.702561,1.0147934,-0.1561865,0.6174674,59.7040903,58.6661689,178.8245369,True,2023-056S,v2 mini
STARLINK-30111,56302,2023-08-15T00:52:32.000Z,0.3,6.64,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,21.164032,11.4000663,652.677021,1.3733171,-0.1618355,0.604554,62.1769656,57.7114308,173.150433,True,2023-056S,v2 mini
STARLINK-30111,56302,2023-08-15T00:52:37.000Z,0.3,6.68,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,24.2049574,10.5802209,660.417234,1.7206881,-0.1657995,0.5890485,64.629591,56.5349183,167.9129235,True,2023-056S,v2 mini
STARLINK-30111,56302,2023-08-15T00:52:43.000Z,0.3,6.78,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,27.7309732,9.5763893,671.949008,2.1197695,-0.1684129,0.5676526,67.5226765,54.8925518,162.2429001,True,2023-056S,v2 mini
STARLINK-30111,56302,2023-08-15T00:52:47.000Z,0.3,6.86,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,30.0002343,8.9013177,680.939446,2.3737098,-0.1689477,0.5520702,69.4097947,53.6922935,158.8333509,True,2023-056S,v2 mini
STARLINK-30111,56302,2023-08-15T00:52:52.000Z,0.3,7.03,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,32.7396612,8.0573714,693.571833,2.67641,-0.1683982,0.5315197,71.7114355,52.1087606,154.9674571,True,2023-056S,v2 mini
STARLINK-30111,56302,2023-08-15T00:52:57.000Z,0.3,7.27,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,35.3675141,7.2192229,707.675176,2.9620384,-0.1666653,0.5101762,73.9409734,50.4645595,151.5092569,True,2023-056S,v2 mini
STARLINK-30111,56302,2023-08-15T00:53:02.000Z,0.3,7.36,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,37.8818836,6.3922974,723.163273,3.2302323,-0.1639412,0.4884251,76.0916158,48.7883933,148.419271,True,2023-056S,v2 mini
STARLINK-30111,56302,2023-08-15T00:53:07.000Z,0.3,7.43,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,40.2825477,5.5810764,739.948673,3.4809807,-0.1604174,0.466601,78.1586755,47.1035764,145.6573109,True,2023-056S,v2 mini
STARLINK-30111,56302,2023-08-15T00:53:12.000Z,0.3,7.43,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,42.5707426,4.7891052,757.944608,3.7145691,-0.1562752,0.4449836,80.1393663,45.4284919,143.1850197,True,2023-056S,v2 mini
STARLINK-30111,56302,2023-08-15T00:53:16.000Z,0.3,7.48,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,44.3219449,4.1711992,773.15626,3.889431,-0.1526277,0.4279913,81.6609387,44.1050009,141.3919506,True,2023-056S,v2 mini
STARLINK-30086,56297,2023-08-15T01:00:52.000Z,0.3,6.49,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,19.9330988,8.1680298,673.616047,1.1893848,-0.1560875,0.5890673,59.816602,54.6398398,179.3075877,True,2023-056M,v2 mini
STARLINK-30086,56297,2023-08-15T01:00:57.000Z,0.3,6.48,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,22.8747644,7.3800505,680.419904,1.5304155,-0.1588511,0.5763413,62.2514049,53.7340729,174.4198766,True,2023-056M,v2 mini
STARLINK-30086,56297,2023-08-15T01:01:03.000Z,0.3,6.57,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,26.3049961,6.4213546,690.793782,1.9245273,-0.1603797,0.5582732,65.133816,52.421413,168.9921446,True,2023-056M,v2 mini
STARLINK-30086,56297,2023-08-15T01:01:07.000Z,0.3,6.7,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,28.5241661,5.7795285,698.999214,2.176693,-0.1603895,0.5448386,67.0204421,51.4356899,165.6538159,True,2023-056M,v2 mini
STARLINK-30086,56297,2023-08-15T01:01:12.000Z,0.3,6.91,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,31.2157771,4.9796144,710.644291,2.4787936,-0.1593804,0.5268327,69.3288683,50.1078118,161.7969293,True,2023-056M,v2 mini
STARLINK-30086,56297,2023-08-15T01:01:17.000Z,0.3,7.1,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,33.8111474,4.1873061,723.761594,2.7654509,-0.1573751,0.5078324,71.573026,48.7011156,158.2801713,True,2023-056M,v2 mini
STARLINK-30086,56297,2023-08-15T01:01:23.000Z,0.3,7.18,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,36.793965,3.2529799,741.334542,3.0882671,-0.1538771,0.4842146,74.1708473,46.9457898,154.4809791,True,2023-056M,v2 mini
STARLINK-30086,56297,2023-08-15T01:01:27.000Z,0.3,7.24,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,38.701415,2.6430637,754.095493,3.2904725,-0.1510109,0.4682267,75.8407758,45.7526603,152.1837348,True,2023-056M,v2 mini
STARLINK-30086,56297,2023-08-15T01:01:30.000Z,0.3,7.23,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,40.0893041,2.1935394,764.185634,3.4353186,-0.1486367,0.4562097,77.05936,44.8526634,150.5749205,True,2023-056M,v2 mini
STARLINK-30080,56705,2023-08-17T00:53:26.000Z,0.3,6.33,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,18.818587,14.5786191,592.951848,-0.9008477,0.161005,0.6789899,59.4936559,61.0447018,181.6245381,True,2023-067T,v2 mini
STARLINK-30080,56705,2023-08-17T00:53:31.000Z,0.3,6.37,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,22.3624153,15.3573745,589.4605,-0.4944774,0.1501187,0.6896013,62.9227399,61.7343827,174.4731632,True,2023-067T,v2 mini
STARLINK-30080,56705,2023-08-17T00:53:36.000Z,0.3,6.53,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,25.9624482,16.0766817,588.015622,-0.0829627,0.1372767,0.6956606,66.3825772,62.0290018,167.0273548,True,2023-067T,v2 mini
STARLINK-30080,56705,2023-08-17T00:53:41.000Z,0.3,6.59,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,29.5940028,16.7275531,588.632305,0.3294187,0.1228169,0.6969133,69.8493973,61.9083458,159.528354,True,2023-067T,v2 mini
STARLINK-30080,56705,2023-08-17T00:53:46.000Z,0.3,6.69,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,33.231098,17.302953,591.304081,0.7383543,0.1071702,0.6933068,73.2993423,61.3809025,152.2275272,True,2023-067T,v2 mini
STARLINK-30080,56705,2023-08-17T00:53:49.000Z,0.3,6.72,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,35.4050221,17.6098897,593.882887,0.9803215,0.097414,0.688867,75.3515045,60.8829248,148.0339824,True,2023-067T,v2 mini
STARLINK-30125,56701,2023-08-18T00:49:21.000Z,0.3,5.92,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,15.4769032,5.3812097,652.815769,-1.6888775,0.1636723,0.5998279,51.7979893,51.6851069,186.6303015,True,2023-067P,v2 mini
STARLINK-30125,56701,2023-08-18T00:49:26.000Z,0.3,5.87,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,18.5300849,6.1963537,645.257555,-1.3323001,0.1621134,0.6147332,54.923669,52.6586831,181.7872381,True,2023-067P,v2 mini
STARLINK-30125,56701,2023-08-18T00:49:31.000Z,0.3,6.06,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,21.6561897,6.9999017,639.511398,-0.9644935,0.1590225,0.6268651,58.1119596,53.4294296,176.6412246,True,2023-067P,v2 mini
STARLINK-30125,56701,2023-08-18T00:49:36.000Z,0.3,6.18,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,24.8409526,7.7840788,635.626622,-0.5882671,0.1543679,0.6358369,61.3467348,53.9673562,171.2532934,True,2023-067P,v2 mini
STARLINK-30125,56701,2023-08-18T00:49:41.000Z,0.3,6.44,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,28.0682943,8.5411397,633.637501,-0.2067751,0.1481867,0.6413488,64.6103713,54.2498014,165.7068923,True,2023-067P,v2 mini
